,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity
3640,TAB,ChIJWcDFm8w4kWsRUxjwMk7JHGk,-38.69447359999999,146.0819959,3.9,"['point_of_interest', 'establishment']","Fish Creek Hotel, 2 Old Waratah Rd, Fish Creek"
3641,Fish Creek Hotel,ChIJSSTthw4xKmsR7Uk4hdtezZw,-38.6944658,146.0825936,4.3,"['lodging', 'bar', 'point_of_interest', 'establishment']","1 Old Waratah Rd, Fish Creek"
3642,Bristol bar and Restaurant,ChIJZa-EGtUsKmsRsBjXX0ndjxc,-38.6525579,146.201578,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","Main St, Foster"
3643,Gibsons Licensed Cafe & Larder,ChIJAQAMmAgxKmsRGjQstDTirpQ,-38.6929495,146.0813868,4.7,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","9 Falls Rd, Fish Creek"
3644,The Church House Gourmet Retreat,ChIJZfOO1OYzKmsRzXVEfFZvnWo,-38.7232982,146.119948,4.6,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']","25 Wirilda Way, Fish Creek"
3645,Prom Coast H Hardware Fish Creek,ChIJoXLk8ggxKmsRNrUMjYQQHmw,-38.6927387,146.0822771,4.4,"['hardware_store', 'furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']","21 Falls Rd, Fish Creek"
3646,FOSTER - Foster True Value Hardware,ChIJ12KtCdUsKmsRoiWJdd605KI,-38.6525651,146.2008204,4.3,"['hardware_store', 'point_of_interest', 'store', 'establishment']","38/42 Main St, Foster"
3647,Foster Exchange Hotel,ChIJvTGCHNUsKmsRKeRI4fFD_eE,-38.65238739999999,146.2014809,4.1,"['lodging', 'point_of_interest', 'establishment']","43 Main St, Foster"
3648,Sandy Toes & Salty Kisses,ChIJkbZspRxLKmsRipRIIq825Jk,-38.8299712,146.1245297,3.9,"['cafe', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","105 Beach Parade, Sandy Point"
3649,The Church House Gourmet Retreat,ChIJZfOO1OYzKmsRzXVEfFZvnWo,-38.7232982,146.119948,4.6,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']","25 Wirilda Way, Fish Creek"
3650,Shallow Inlet,ChIJG9hMDnE1KmsRi2mQmVrD-60,-38.8166667,146.1666667,4.4,"['natural_feature', 'establishment']","Shallow Inlet, Victoria, Australia"
3651,Waratah Beach Surf Life Saving Club,ChIJqXxWhgNKKmsRDVb1tVrRvVc,-38.831512,146.124024,4.8,"['lodging', 'point_of_interest', 'establishment']",Sandy Point
3652,Australia Post - Sandy Point CPA,ChIJ1SLL3hNKKmsRb-foFbGkLYo,-38.8300124,146.1246548,5.0,"['post_office', 'finance', 'point_of_interest', 'establishment']","107 Beach Parade, Sandy Point"
3653,Sandy Toes & Salty Kisses,ChIJkbZspRxLKmsRipRIIq825Jk,-38.8299712,146.1245297,3.9,"['cafe', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","105 Beach Parade, Sandy Point"
3654,Yanakie General Store,ChIJeYkkSNLKK2sRtLp11Nw9Em4,-38.812648,146.2077284,4.2,"['grocery_or_supermarket', 'gas_station', 'supermarket', 'meal_takeaway', 'cafe', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","3640 Meeniyan-Promontory Rd, Yanakie"
3655,Shallow Inlet,ChIJG9hMDnE1KmsRi2mQmVrD-60,-38.8166667,146.1666667,4.4,"['natural_feature', 'establishment']","Shallow Inlet, Victoria, Australia"
3656,Walkerville Kiosk,ChIJdyh3a3RGKmsRicv6r1W180E,-38.8403389,146.0004053,4.2,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Loop Rd, Walkerville"
3657,Waratah Beach Surf Life Saving Club,ChIJqXxWhgNKKmsRDVb1tVrRvVc,-38.831512,146.124024,4.8,"['lodging', 'point_of_interest', 'establishment']",Sandy Point
3658,Australia Post - Sandy Point CPA,ChIJ1SLL3hNKKmsRb-foFbGkLYo,-38.8300124,146.1246548,5.0,"['post_office', 'finance', 'point_of_interest', 'establishment']","107 Beach Parade, Sandy Point"
3659,Jamieson Brewery & Grill,ChIJ1UkNXaXVJ2sRGkqXSb6_TL8,-37.2805099,146.1323242,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","5953 Eildon-Jamieson Rd, Jamieson"
3660,Caltex Jamieson,ChIJqWfmcrvVJ2sRQFnodPJsD3s,-37.3015522,146.1371481,4.5,"['point_of_interest', 'establishment']","9 Perkins St, Jamieson"
3661,Australia Post - Jamieson LPO,ChIJBzkLsZTVJ2sRxQIRGA-VUVQ,-37.302209,146.1375949,0.0,"['post_office', 'finance', 'point_of_interest', 'establishment']","20 Perkins St, Jamieson"
3662,McAdams Gap - The Gap Getaway,ChIJXVEzO-9hKGsRLN1hNvpfqlo,-37.58805,146.1733415,4.9,"['bar', 'point_of_interest', 'establishment']",Matlock
3663,Australia Post,ChIJtwYWRnaJKGsRf2yEYX0tnJE,-37.5694032,146.2533575,4.8,"['post_office', 'finance', 'point_of_interest', 'establishment']","14 Bridge St, Woods Point"
3664,McAdams Gap - The Gap Getaway,ChIJXVEzO-9hKGsRLN1hNvpfqlo,-37.58805,146.1733415,4.9,"['bar', 'point_of_interest', 'establishment']",Matlock
3665,Australia Post,ChIJtwYWRnaJKGsRf2yEYX0tnJE,-37.5694032,146.2533575,4.8,"['post_office', 'finance', 'point_of_interest', 'establishment']","14 Bridge St, Woods Point"
3666,Village Central Restaurant,ChIJQXPDqKT5KGsR_egoLagGMBE,-37.8408323,146.2645061,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","32 Currawong Road, Mount Baw Baw"
3667,Alpine Hotel,ChIJyV1NVbv5KGsRPathCzfse1w,-37.8405486,146.2649463,4.0,"['lodging', 'point_of_interest', 'establishment']","32 Currawong Rd, Mount Baw Baw"
3668,Village Central Restaurant,ChIJQXPDqKT5KGsR_egoLagGMBE,-37.8408323,146.2645061,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","32 Currawong Road, Mount Baw Baw"
3669,Willow Grove Duck Inn,ChIJawhrQ-UHKWsRy01MD-Zbyxo,-38.07295,146.179304,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","14 Moe-Willow Grove Rd, Willow Grove"
3670,Willow Grove Duck Inn,ChIJawhrQ-UHKWsRy01MD-Zbyxo,-38.07295,146.179304,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","14 Moe-Willow Grove Rd, Willow Grove"
3671,Rookies Pizzeria Bar & Grill,ChIJK9GC3kQJKWsRsYWxo3EKpHM,-38.1826576,146.2782828,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","2-4 Ollerton Ave, Newborough"
3672,Carlton Draught,ChIJDWa_AE0JKWsRtRlxsNun82Y,-38.1854497,146.290058,4.7,"['bar', 'point_of_interest', 'establishment']","38 Monash Rd, Newborough"
3673,Criterion Hotel,ChIJI9pWbkugKWsRlKU2J541itk,-38.2082048,146.1549044,4.1,"['lodging', 'bar', 'point_of_interest', 'establishment']","85 Princes Hwy, Trafalgar"
3674,The Moe Hotel,ChIJO7aknW8JKWsRmlTeuoh1ZlQ,-38.1774948,146.2620664,3.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","45 Lloyd St, Moe"
3675,Moore Street Tavern,ChIJeQMSTW4JKWsRC_apQDg9FvI,-38.1756311,146.2613076,4.1,"['bar', 'point_of_interest', 'establishment']","1A Moore St, Moe"
3676,Sampson's Bar & Grill,ChIJNy7qj7GhKWsRXzjuXgRud8s,-38.2102145,146.1546789,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","15 Contingent St, Trafalgar"
3677,Newborough Pub,ChIJt9KRhZgJKWsRx2P7ilcsLYw,-38.1854497,146.290058,4.6,"['bar', 'point_of_interest', 'establishment']","38-40 Monash Rd, Newborough"
3678,Moe Racing Club,ChIJjfLJQ3oJKWsRSbPWiDP_iRs,-38.1773747,146.2560141,4.2,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Waterloo Rd, Moe"
3679,Traf East Blues,ChIJq9CGF76gKWsRWDmMj53nz-E,-38.1809581,146.1853682,4.2,"['bar', 'point_of_interest', 'establishment']","230 Telephone Rd, Trafalgar East"
3680,Noodle City Sushi ( Order Online),ChIJfU74tm8JKWsRDHtPNKpCTsQ,-38.1762327,146.2606782,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","2 Moore St, Moe"
3681,"Newark Ave Fish & Chips & Milkbar, Asian Grocery & Remittance Services",ChIJ4-DfxzUJKWsRZtZad7yWua8,-38.1757867,146.2886789,4.1,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","60 Newark Ave, Newborough"
3682,Supercheap Auto Moe,ChIJnem4LXAJKWsRsMlCzbc7eL8,-38.1765112,146.2584178,4.3,"['electronics_store', 'car_repair', 'point_of_interest', 'store', 'establishment']","60-70 George St, Moe"
3683,Boracay,ChIJGds7mmIJKWsRHhLI_J2OyrY,-38.1734667,146.26179,3.6,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']","25A Moore St, Moe"
3684,Bryas Cafe,ChIJBcYkLm4JKWsRmE-4-M0SO4s,-38.1746773,146.2601274,4.5,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","91 Albert St, Moe"
3685,Rookies Pizzeria Bar & Grill,ChIJK9GC3kQJKWsRsYWxo3EKpHM,-38.1826576,146.2782828,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","2-4 Ollerton Ave, Newborough"
3686,Carlton Draught,ChIJDWa_AE0JKWsRtRlxsNun82Y,-38.1854497,146.290058,4.7,"['bar', 'point_of_interest', 'establishment']","38 Monash Rd, Newborough"
3687,Sampson's Bar & Grill,ChIJNy7qj7GhKWsRXzjuXgRud8s,-38.2102145,146.1546789,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","15 Contingent St, Trafalgar"
3688,The Moe Hotel,ChIJO7aknW8JKWsRmlTeuoh1ZlQ,-38.1774948,146.2620664,3.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","45 Lloyd St, Moe"
3689,Criterion Hotel,ChIJI9pWbkugKWsRlKU2J541itk,-38.2082048,146.1549044,4.1,"['lodging', 'bar', 'point_of_interest', 'establishment']","85 Princes Hwy, Trafalgar"
3690,Moore Street Tavern,ChIJeQMSTW4JKWsRC_apQDg9FvI,-38.1756311,146.2613076,4.1,"['bar', 'point_of_interest', 'establishment']","1A Moore St, Moe"
3691,Newborough Pub,ChIJt9KRhZgJKWsRx2P7ilcsLYw,-38.1854497,146.290058,4.6,"['bar', 'point_of_interest', 'establishment']","38-40 Monash Rd, Newborough"
3692,Moe Racing Club,ChIJjfLJQ3oJKWsRSbPWiDP_iRs,-38.1773747,146.2560141,4.2,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Waterloo Rd, Moe"
3693,Bar Twenty 4,ChIJeeYeo7WhKWsR67e7V9SvKiE,-38.2080098,146.1554828,0.0,"['point_of_interest', 'establishment']",Trafalgar
3694,Noodle City Sushi ( Order Online),ChIJfU74tm8JKWsRDHtPNKpCTsQ,-38.1762327,146.2606782,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","2 Moore St, Moe"
3695,"Newark Ave Fish & Chips & Milkbar, Asian Grocery & Remittance Services",ChIJ4-DfxzUJKWsRZtZad7yWua8,-38.1757867,146.2886789,4.1,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","60 Newark Ave, Newborough"
3696,Traveller's Rest Hotel,ChIJq4G0fUGeKWsR7ZuS05jqN_s,-38.2881934,146.1757833,4.6,"['lodging', 'bar', 'point_of_interest', 'establishment']","Station Street, Thorpdale"
3697,Traf East Blues,ChIJq9CGF76gKWsRWDmMj53nz-E,-38.1809581,146.1853682,4.2,"['bar', 'point_of_interest', 'establishment']","230 Telephone Rd, Trafalgar East"
3698,Supercheap Auto Moe,ChIJnem4LXAJKWsRsMlCzbc7eL8,-38.1765112,146.2584178,4.3,"['electronics_store', 'car_repair', 'point_of_interest', 'store', 'establishment']","60-70 George St, Moe"
3699,Boracay,ChIJGds7mmIJKWsRHhLI_J2OyrY,-38.1734667,146.26179,3.6,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']","25A Moore St, Moe"
3700,Dante's Pizza,ChIJ0eBHMfMLKWsRYMbPu9yxyeE,-38.1886959,146.2500014,3.9,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","49 Elizabeth St, Moe"
3701,Repco Moe,ChIJ39qRznEJKWsRfUH1PAndg-c,-38.1747328,146.2583578,4.6,"['car_repair', 'point_of_interest', 'store', 'establishment']","103-105 Albert St, Moe"
3702,Boolarra Community Hotel,ChIJkVbXXid3KWsRDM10mz5w_yU,-38.3802544,146.2766873,4.3,"['bar', 'campground', 'lodging', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment']","2760 Monash Way, Boolarra"
3703,Lamezleighs cafe & bar,ChIJq6oFEx6DKWsR9Ky2bGux2AY,-38.4012036,146.1576175,4.6,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","62 Ridgway, Mirboo North"
3704,Mirboo North Hotel,ChIJH6aKIR6DKWsR4Fb00_4gnzI,-38.4012525,146.1581317,4.2,"['lodging', 'bar', 'point_of_interest', 'establishment']","70 Ridgway, Mirboo North"
3705,Traveller's Rest Hotel,ChIJq4G0fUGeKWsR7ZuS05jqN_s,-38.2881934,146.1757833,4.6,"['lodging', 'bar', 'point_of_interest', 'establishment']","Station Street, Thorpdale"
3706,Noodle Box Takeaway,ChIJdYs3bh6DKWsR0hwz_8rFebk,-38.4010892,146.1571492,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","54C Ridgway, Mirboo North"
3707,Renzos on the Ridge,ChIJPY1KwOGCKWsRRhzNn5eLd2M,-38.401339,146.1601149,3.4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","98 Ridgway, Mirboo North"
3708,Grand Ridge Brewery,ChIJPcj5q6VzKWsRO8Dfbim3oHQ,-38.4008598,146.1628112,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","1 Baromi Rd, Mirboo North"
3709,Cafe Escargot,ChIJB9Bne_eCKWsRHscFIkeZVq4,-38.417323,146.170426,4.6,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']","10 Old Nichols Rd, Mirboo North"
3710,Boolarra Community Hotel,ChIJkVbXXid3KWsRDM10mz5w_yU,-38.3802544,146.2766873,4.3,"['bar', 'campground', 'lodging', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment']","2760 Monash Way, Boolarra"
3711,Red Door Estate,ChIJFVghTO2DKWsRYR-LqZSW49k,-38.4529802,146.1805991,0.0,"['bar', 'point_of_interest', 'establishment']","175 Napier Rd, Mirboo North"
3712,Lamezleighs cafe & bar,ChIJq6oFEx6DKWsR9Ky2bGux2AY,-38.4012036,146.1576175,4.6,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","62 Ridgway, Mirboo North"
3713,Mirboo North Hotel,ChIJH6aKIR6DKWsR4Fb00_4gnzI,-38.4012525,146.1581317,4.2,"['lodging', 'bar', 'point_of_interest', 'establishment']","70 Ridgway, Mirboo North"
3714,Noodle Box Takeaway,ChIJdYs3bh6DKWsR0hwz_8rFebk,-38.4010892,146.1571492,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","54C Ridgway, Mirboo North"
3715,Renzos on the Ridge,ChIJPY1KwOGCKWsRRhzNn5eLd2M,-38.401339,146.1601149,3.4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","98 Ridgway, Mirboo North"
3716,Grand Ridge Brewery,ChIJPcj5q6VzKWsRO8Dfbim3oHQ,-38.4008598,146.1628112,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","1 Baromi Rd, Mirboo North"
3717,Cafe Escargot,ChIJB9Bne_eCKWsRHscFIkeZVq4,-38.417323,146.170426,4.6,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']","10 Old Nichols Rd, Mirboo North"
3718,Mirboo North Pizza,ChIJeXuKxOGCKWsRmH6hRvj1N-4,-38.401262,146.1596634,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","92 Ridgway, Mirboo North"
3719,Red Door Estate,ChIJFVghTO2DKWsRYR-LqZSW49k,-38.4529802,146.1805991,0.0,"['bar', 'point_of_interest', 'establishment']","175 Napier Rd, Mirboo North"
3720,Gonabewindy,ChIJWcqp8zbTK2sRpgj1wivNWIA,-38.6413316,146.2707056,0.0,"['bar', 'point_of_interest', 'establishment']","4410, A440, Foster"
3721,Bristol bar and Restaurant,ChIJZa-EGtUsKmsRsBjXX0ndjxc,-38.6525579,146.201578,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","Main St, Foster"
3722,MAX's Cafe & Restaurant Foster Wilsons Prom,ChIJgV6b3O_TK2sRfOHnsV0J8Js,-38.6473984,146.2057434,4.4,"['cafe', 'lodging', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","3800 S Gippsland Hwy, Foster"
3723,Foster Take Away,ChIJTcVHrNUsKmsR0vGHN8xh74c,-38.651794,146.200371,4.3,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","15 Main St, Foster"
3724,FOSTER - Foster True Value Hardware,ChIJ12KtCdUsKmsRoiWJdd605KI,-38.6525651,146.2008204,4.3,"['hardware_store', 'point_of_interest', 'store', 'establishment']","38/42 Main St, Foster"
3725,Foster Exchange Hotel,ChIJvTGCHNUsKmsRKeRI4fFD_eE,-38.65238739999999,146.2014809,4.1,"['lodging', 'point_of_interest', 'establishment']","43 Main St, Foster"
3726,PREMIER HOUSE,ChIJrwoAvCzTK2sRiMBAZYypV2I,-38.6497784,146.204586,1.0,"['home_goods_store', 'furniture_store', 'point_of_interest', 'store', 'establishment']","17 Toora Rd, Foster"
3727,Cellarbrations,ChIJS8QvB9UsKmsRT9K1lGd6TkE,-38.6520785,146.2008247,4.1,"['liquor_store', 'point_of_interest', 'store', 'establishment']","29 Main St, Foster"
3728,Foodworks,ChIJgfUwBNUsKmsRd-gakF_q3Fk,-38.6522222,146.2011111,4.2,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']","37 Main St, Foster"
3729,IGA,ChIJ_dArDtUsKmsRFbeEruCpPN0,-38.65291,146.201794,4.3,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","58/62 Main St, Foster"
3730,TAB,ChIJE70OCB9HkWsRt2znpFgmh8U,-38.65239030000001,146.2015569,0.0,"['point_of_interest', 'establishment']","Exchange Hotel, 43 Main St, Foster"
3731,the Lott,ChIJYRdjrNUsKmsRqG45L8ICXhI,-38.6517504,146.2003473,0.0,"['point_of_interest', 'store', 'establishment']","Pulhams Furniture & Carpet, 13 Main St, Foster"
3732,Move Yourself Trailer Hire,ChIJ84A1o2DTK2sRC3aMLdg5I-c,-38.65231929999999,146.2035693,0.0,"['point_of_interest', 'store', 'establishment']","BP, 94 Main St, Foster"
3733,Australia Post,ChIJs2y7GdUsKmsR79MHH6KSvJg,-38.652076,146.20017,4.8,"['post_office', 'finance', 'point_of_interest', 'establishment']","22 Main St, Foster"
3734,Gonabewindy,ChIJWcqp8zbTK2sRpgj1wivNWIA,-38.6413316,146.2707056,0.0,"['bar', 'point_of_interest', 'establishment']","4410, A440, Foster"
3735,Bristol bar and Restaurant,ChIJZa-EGtUsKmsRsBjXX0ndjxc,-38.6525579,146.201578,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","Main St, Foster"
3736,MAX's Cafe & Restaurant Foster Wilsons Prom,ChIJgV6b3O_TK2sRfOHnsV0J8Js,-38.6473984,146.2057434,4.4,"['cafe', 'lodging', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","3800 S Gippsland Hwy, Foster"
3737,The Church House Gourmet Retreat,ChIJZfOO1OYzKmsRzXVEfFZvnWo,-38.7232982,146.119948,4.6,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']","25 Wirilda Way, Fish Creek"
3738,FOSTER - Foster True Value Hardware,ChIJ12KtCdUsKmsRoiWJdd605KI,-38.6525651,146.2008204,4.3,"['hardware_store', 'point_of_interest', 'store', 'establishment']","38/42 Main St, Foster"
3739,Foster Exchange Hotel,ChIJvTGCHNUsKmsRKeRI4fFD_eE,-38.65238739999999,146.2014809,4.1,"['lodging', 'point_of_interest', 'establishment']","43 Main St, Foster"
3740,PREMIER HOUSE,ChIJrwoAvCzTK2sRiMBAZYypV2I,-38.6497784,146.204586,1.0,"['home_goods_store', 'furniture_store', 'point_of_interest', 'store', 'establishment']","17 Toora Rd, Foster"
3741,Cellarbrations,ChIJS8QvB9UsKmsRT9K1lGd6TkE,-38.6520785,146.2008247,4.1,"['liquor_store', 'point_of_interest', 'store', 'establishment']","29 Main St, Foster"
3742,Foodworks,ChIJgfUwBNUsKmsRd-gakF_q3Fk,-38.6522222,146.2011111,4.2,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']","37 Main St, Foster"
3743,IGA,ChIJ_dArDtUsKmsRFbeEruCpPN0,-38.65291,146.201794,4.3,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","58/62 Main St, Foster"
3744,TAB,ChIJE70OCB9HkWsRt2znpFgmh8U,-38.65239030000001,146.2015569,0.0,"['point_of_interest', 'establishment']","Exchange Hotel, 43 Main St, Foster"
3745,the Lott,ChIJYRdjrNUsKmsRqG45L8ICXhI,-38.6517504,146.2003473,0.0,"['point_of_interest', 'store', 'establishment']","Pulhams Furniture & Carpet, 13 Main St, Foster"
3746,Move Yourself Trailer Hire,ChIJ84A1o2DTK2sRC3aMLdg5I-c,-38.65231929999999,146.2035693,0.0,"['point_of_interest', 'store', 'establishment']","BP, 94 Main St, Foster"
3747,Sandy Toes & Salty Kisses,ChIJkbZspRxLKmsRipRIIq825Jk,-38.8299712,146.1245297,3.9,"['cafe', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","105 Beach Parade, Sandy Point"
3748,Wilsons Prom Café Pizza,ChIJE9m76tLKK2sRY-E_JKuVsE4,-38.81174439999999,146.2058767,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","3 Millar Rd, Yanakie"
3749,The Church House Gourmet Retreat,ChIJZfOO1OYzKmsRzXVEfFZvnWo,-38.7232982,146.119948,4.6,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']","25 Wirilda Way, Fish Creek"
3750,Shallow Inlet,ChIJG9hMDnE1KmsRi2mQmVrD-60,-38.8166667,146.1666667,4.4,"['natural_feature', 'establishment']","Shallow Inlet, Victoria, Australia"
3751,Waratah Beach Surf Life Saving Club,ChIJqXxWhgNKKmsRDVb1tVrRvVc,-38.831512,146.124024,4.8,"['lodging', 'point_of_interest', 'establishment']",Sandy Point
3752,FoodWorks,ChIJuSACStLKK2sRdfNontIaaxg,-38.8125138,146.2077053,4.4,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","3640 Meeniyan-Promontory Rd, Yanakie"
3753,Australia Post - Sandy Point CPA,ChIJ1SLL3hNKKmsRb-foFbGkLYo,-38.8300124,146.1246548,5.0,"['post_office', 'finance', 'point_of_interest', 'establishment']","107 Beach Parade, Sandy Point"
3754,Sandy Toes & Salty Kisses,ChIJkbZspRxLKmsRipRIIq825Jk,-38.8299712,146.1245297,3.9,"['cafe', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","105 Beach Parade, Sandy Point"
3755,Wilsons Prom Café Pizza,ChIJE9m76tLKK2sRY-E_JKuVsE4,-38.81174439999999,146.2058767,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","3 Millar Rd, Yanakie"
3756,Shallow Inlet,ChIJG9hMDnE1KmsRi2mQmVrD-60,-38.8166667,146.1666667,4.4,"['natural_feature', 'establishment']","Shallow Inlet, Victoria, Australia"
3757,Waratah Beach Surf Life Saving Club,ChIJqXxWhgNKKmsRDVb1tVrRvVc,-38.831512,146.124024,4.8,"['lodging', 'point_of_interest', 'establishment']",Sandy Point
3758,FoodWorks,ChIJuSACStLKK2sRdfNontIaaxg,-38.8125138,146.2077053,4.4,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']","3640 Meeniyan-Promontory Rd, Yanakie"
